ID,Molecule ChEMBL ID,Molecular Weight,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50
1335,CHEMBL551127,468.53,O=C(NCCc1c[nH]c2ccc3c(c12)CCNC3=O)c1cccnc1,IC50,=',80,nM,"8,096,910,013"
1336,CHEMBL245536,325.37,CCNC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',80,nM,"8,096,910,013"
1337,CHEMBL1094951,287.36,NC(=O)c1cccc2cn(Cc3ccccc3)nc12,IC50,=',80,nM,"8,096,910,013"
1338,CHEMBL3644608,316.43,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCN(S(=O)(=O)c3cccc(F)c3)CC1)N2,IC50,=',80,nM,"8,096,910,013"
1339,CHEMBL2431867,419.53,CC(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1,IC50,=',80,nM,"8,096,910,013"
1340,CHEMBL3649727,405.43,NCCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,IC50,=',80,nM,"8,096,910,013"
1341,CHEMBL1094039,434.29,CN(Cc1ccccc1)C(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,IC50,=',80,nM,"8,096,910,013"
1342,CHEMBL2381936,306.32,Cc1nn(C)c2[nH]c3c(c(=O)c12)CSC3,IC50,=',80,nM,"8,096,910,013"
1343,CHEMBL3098935,397.43,O=C1Nc2ccccc2C12CCN(c1nc3c(c(=O)[nH]1)CCCC3)CC2,IC50,=',80.2,nM,"8,095,825,632"
1344,CHEMBL510733,329.4,NC(=O)c1ccccc1OCc1cccc(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1,IC50,=',81,nM,"8,091,514,981"
1345,CHEMBL4744702,501.51,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CCC(O)CC3)cc1-2,IC50,=',81,nM,"8,091,514,981"
1346,CHEMBL4109734,429.44,CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cncc(Cn3c(=O)[nH]c(=O)c4ccccc43)c2)C1,IC50,=',81,nM,"8,091,514,981"
1347,CHEMBL3290486,271.36,NC(=O)n1ccc2ccc(N3CCCCC3)nc21,IC50,=',82,nM,"8,086,186,148"
1348,CHEMBL3291311,375.43,Cn1c(C(=O)N2CCNCC2)cc2[nH]c(=O)c3ccccc3c21,IC50,=',83,nM,"8,080,921,908"
1349,CHEMBL1171297,383.33,CCN1CCC(c2nn(C)c3[nH]c(=O)c4ccccc4c23)CC1,IC50,=',83,nM,"8,080,921,908"
1350,CHEMBL543394,342.42,Cl.Oc1nc2ccc(N3CCC(N4CCCC4)CC3)nc2c2ccccc12,IC50,=',83,nM,"8,080,921,908"
1351,CHEMBL341142,329.36,Nc1ccc(-c2nc(O)c3cccc(O)c3n2)cc1,IC50,=',83,nM,"8,080,921,908"
1352,CHEMBL3290477,371.46,NC(=O)c1cccc2c1O/C(=C\c1ccc(OCC(=O)N3CCOCC3)cc1)C2=O,IC50,=',83,nM,"8,080,921,908"
1353,CHEMBL372303,539.38,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,IC50,=',83.4,nM,"8,078,833,949"
1354,CHEMBL410733,502.43,Nc1cccnc1N1CCN(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CSCC3)CC1,IC50,=',83.97,nM,"8,075,875,847"
1355,CHEMBL246190,452.33,Cc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',84,nM,"8,075,720,714"
1356,CHEMBL2322616,450.42,O=C(Nc1cccc2c(=O)[nH]ccc12)C12CC3CC(CC(C3)C1)C2,IC50,=',84,nM,"8,075,720,714"
1357,CHEMBL391403,311.43,CS(=O)(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',85,nM,"8,070,581,074"
1358,CHEMBL201883,452.47,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2cccc(C(F)(F)F)c2)CC1,IC50,=',85.11,nM,"8,070,019,409"
1359,CHEMBL506109,483.55,Cn1nc(-c2cccs2)c2c3c(c(=O)[nH]c21)CCC3,IC50,=',85.53,nM,"8,067,881,528"
1360,CHEMBL3577626,369.49,O=C1CCN(c2ccccc2C(=O)NCCc2ccc(Cl)cc2Cl)C(=O)N1,IC50,=',86,nM,"8,065,501,549"
1361,CHEMBL3290485,415.93,Oc1nc2ccccc2c2cccnc12,IC50,=',86,nM,"8,065,501,549"
1362,CHEMBL4456595,358.44,O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1,IC50,=',86,nM,"8,065,501,549"
1363,CHEMBL3317909,434.47,O=C(c1ccc(Br)cc1)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,IC50,=',86.32,nM,"8,063,888,568"
1364,CHEMBL4857071,264.29,N#Cc1cccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)cc(F)c3F)CC2)n1,IC50,=',87,nM,"8,060,480,747"
1365,CHEMBL395864,301.39,CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,IC50,=',87.4,nM,"8,058,488,567"
1366,CHEMBL4530032,351.36,CN(C)Cc1ccc(C2Nc3cccc4c(=O)[nH]nc(c34)C2c2ccc(CN(C)C)cc2)cc1,IC50,=',87.6,nM,"8,057,495,894"
1367,CHEMBL3290484,375.4,CN1CCN(CCOc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,IC50,=',88,nM,"8,055,517,328"
1368,CHEMBL2321894,362.43,COc1ccc(N2CCN(C(=O)CNC(=O)CCCN3CCc4cccc5c4C3CNC5=O)CC2)cc1,IC50,=',88,nM,"8,055,517,328"
1369,CHEMBL3765269,320.4,Cc1cccc2c(=O)[nH]c(-c3ccc(CN4CCC(N(C)C)CC4)cc3)cc12,IC50,=',88,nM,"8,055,517,328"
1370,CHEMBL246185,452.47,COc1cccc(CN2CCN(C(=O)c3cc4[nH]c(=O)c5ccccc5c4n3C)CC2)c1,IC50,=',88,nM,"8,055,517,328"
1371,CHEMBL4077812,329.36,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(NC4CCCCC4)C3)nc12,IC50,=',89,nM,"8,050,609,993"
1372,CHEMBL3663642,456.97,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCC2)CC1,IC50,=',89,nM,"8,050,609,993"
1373,CHEMBL3649755,494.65,CN(C)Cc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,IC50,=',89.6,nM,"804,769,199"
1374,CHEMBL196444,262.31,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,IC50,=',90,nM,"8,045,757,491"
1375,CHEMBL1649756,293.33,O=c1[nH]c2c(Cc3nnn[nH]3)c3ccccc3n2c2ccccc12,IC50,=',90,nM,"8,045,757,491"
1376,CHEMBL122690,441.49,NC(=O)c1cccc(Br)c1,IC50,=',90,nM,"8,045,757,491"
1377,CHEMBL2419891,321.38,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(S(=O)(=O)c3ccc(Cl)cc3)CC1)N2,IC50,=',90,nM,"8,045,757,491"
1378,CHEMBL3906623,409.49,O=C(c1cc2[nH]c(=O)c3ccccc3n2n1)N1CCN2CCC[C@H]2C1,IC50,=',90,nM,"8,045,757,491"
1379,CHEMBL590400,428.34,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)[C@]4(Cc5ccc(F)cc5)CCCN4)CC3)c2)n[nH]c(=O)c1C,IC50,=',90,nM,"8,045,757,491"
1380,CHEMBL3905040,345.47,CC(C)(C)OC(=O)NC(CCCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1)C(=O)OC(C)(C)C,IC50,=',90,nM,"8,045,757,491"
1381,CHEMBL4290904,429.48,CC(C)(C)[Si](C)(C)OCCCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CC1=O,IC50,=',90,nM,"8,045,757,491"
1382,CHEMBL4862834,293.33,Cc1cc(C(N)=O)c2nc(-c3cc4c(s3)CNCC4)[nH]c2c1,IC50,=',90,nM,"8,045,757,491"
1383,CHEMBL4555506,271.36,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccc2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,IC50,=',90,nM,"8,045,757,491"
1384,CHEMBL4556137,326.43,NC(=O)c1cccc2c1O/C(=C\c1cccc(OCCN3CCCCC3)c1)C2=O,IC50,=',90,nM,"8,045,757,491"
1385,CHEMBL3940284,321.38,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(CCF)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,IC50,=',90,nM,"8,045,757,491"
1386,CHEMBL562909,306.28,O=C1NC(c2ccc(C(F)(F)F)cc2)=NC2CSCC12,IC50,=',91.4,nM,"8,039,053,804"
1387,CHEMBL4870329,636.74,O=C1CCN(Cc2ccc3c(c2)-c2n[nH]c(=O)c4cccc(c24)O3)CC1,IC50,=',91.47,nM,"8,038,721,321"
1388,CHEMBL557175,343.43,Br.NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',92,nM,"8,036,212,173"
1389,CHEMBL2407975,227.24,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)cc1,IC50,=',92,nM,"8,036,212,173"
1390,CHEMBL590088,313.41,O=C(O)c1cccc2nc(O)c3ccccc3c12,IC50,=',92,nM,"8,036,212,173"
1391,CHEMBL594521,375.47,Br.Cc1cccc2c(=O)[nH]c(-c3ccc(CN)cc3)nc12,IC50,=',92,nM,"8,036,212,173"
1392,CHEMBL4100719,459.48,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(c2ccccc2)C1,IC50,=',92.6,nM,"8,033,389,013"
1393,CHEMBL4084234,221.28,O=C(Nc1cncc(Cn2c(=O)[nH]c(=O)c3ccccc32)c1)[C@H]1CCNC1.O=C(O)C(F)(F)F,IC50,=',92.7,nM,"8,032,920,266"
1394,CHEMBL4285923,328.8,NC(=O)c1cccc2cc(C(=O)N3CCN(Cc4cc5nc(-c6cnc(N)nc6)nc(N6CCOCC6)c5o4)CC3)oc12,IC50,=',93.27,nM,"8,030,258,023"
1395,CHEMBL5093696,413.59,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(C(=O)C2CCCC2)CC1,IC50,=',94,nM,"8,026,872,146"
1396,CHEMBL362762,502.6,Oc1nc(CCCN2CC=C(c3ccc(-c4ccccc4)cc3)CC2)nc2ccccc12,IC50,=',94.88,nM,"8,022,825,324"
1397,CHEMBL383070,356.47,COc1cccc(CCC(=O)N2CCCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)c1,IC50,=',95,nM,"8,022,276,395"
1398,CHEMBL3629675,415.41,O=C1NCCc2ccc(C(F)(F)F)cc21,IC50,=',95.5,nM,"8,019,996,628"
1399,CHEMBL4868967,470.46,COc1cc(CN)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',95.5,nM,"8,019,996,628"
1400,CHEMBL185742,474.51,N#Cc1ccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)cc1,IC50,=',96.8,nM,"8,014,124,643"
1401,CHEMBL4171154,415.41,NC(=O)c1cccc2[nH]c(-c3cccc(Nc4c5ccccc5nc5ccccc45)c3)nc12,IC50,=',97,nM,"8,013,228,266"
1402,CHEMBL4779263,334.38,NC(=O)c1cc(Cl)c2ccc(-c3ccc(CN4CCNCC4)cc3)nn12,IC50,=',97,nM,"8,013,228,266"
1403,CHEMBL3956961,470.46,O=c1[nH]c(CCCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,IC50,=',97,nM,"8,013,228,266"
1404,CHEMBL3649747,363.42,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(CCCCC2)C1,IC50,=',97,nM,"8,013,228,266"
1405,CHEMBL2323532,328.42,Oc1nc(CCCN2CC=C(c3ccccc3)CC2)nc2cccc(F)c12,IC50,=',97,nM,"8,013,228,266"
1406,CHEMBL4861814,403.87,O=[N+]([O-])c1ccc2ncnc(O)c2c1,IC50,=',97,nM,"8,013,228,266"
1407,CHEMBL4544714,425.44,CC(C)(C)C(=O)Nc1cccc2c(=O)[nH]ccc12,IC50,=',97.6,nM,"8,010,550,182"
1408,CHEMBL596582,510.51,CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1O,IC50,=',97.72,nM,"8,010,016,542"
1409,CHEMBL480039,248.28,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2ccnnc2)cc1,IC50,=',98,nM,"8,008,773,924"
1410,CHEMBL4453336,332.79,COc1ccc2c(c1)C(CC(=O)N1CCN(C(=O)c3ccccc3N3CCC(=O)NC3=O)CC1)CC2=O,IC50,=',98,nM,"8,008,773,924"
1411,CHEMBL3649753,510.51,CCCCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,IC50,=',98,nM,"8,008,773,924"
1412,CHEMBL1094958,233.29,NC(=O)c1cccc2cn(-c3ccc(CNCC(F)F)cc3)nc12,IC50,=',99,nM,"8,004,364,805"
1413,CHEMBL4745626,397.39,CCN(CC)Cc1ccc(-c2ccc3c(Cl)cc(C(N)=O)n3n2)cc1,IC50,=',99,nM,"8,004,364,805"
1414,CHEMBL4786454,408.55,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,IC50,=',99,nM,"8,004,364,805"
1415,CHEMBL4571844,443.51,Cc1nnc2n1CCN(C(=O)c1ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc1)C2,IC50,=',100,nM,8
1416,CHEMBL3956527,273.34,COCCOc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,IC50,=',100,nM,8
1417,CHEMBL4539194,526.51,CCOC(=O)c1nnc2n1CCN(C(=O)c1ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc1)C2,IC50,=',100,nM,8
1418,CHEMBL201907,313.36,O=C1NC(=O)c2c1c1c(c3[nH]ccc23)CCC1,IC50,=',100,nM,8
1419,CHEMBL594679,271.71,O=c1[nH]c2c(nc3ccc(Br)cn32)c2ccccc12,IC50,=',100,nM,8
1420,CHEMBL123617,368.48,NC(=O)c1ccc(O)cc1,IC50,=',100,nM,8
1421,CHEMBL1767056,377.21,O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc([N+](=O)[O-])cc1,IC50,=',100,nM,8
1422,CHEMBL600840,368.44,CN(C)CCN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,IC50,=',100,nM,8
1423,CHEMBL497774,324.38,Cc1nn(-c2ccccc2)c2[nH]c(=O)c3c(c12)CCCC3,IC50,=',100,nM,8
1424,CHEMBL47840,388.47,Nc1ccc2c(c1)nc(O)c1cc(N)ccc12,IC50,=',100,nM,8
1425,CHEMBL46196,377.44,COC(=O)c1ccc2c(c1)nc(O)c1cc(F)ccc12,IC50,=',100,nM,8
1426,CHEMBL3924658,392.45,CN(C)C1(C(=O)N2CCN(C(=O)c3cc(Oc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)CC1,IC50,=',100,nM,8
1427,CHEMBL4172269,391.43,O=C(C1CC1)N1CC2(CCN2C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1,IC50,=',100,nM,8
1428,CHEMBL3940569,257.34,CC(C)CC1NCCc2sc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)cc21,IC50,=',100,nM,8
1429,CHEMBL595925,261.28,CN1CCC[C@H](C(=O)Nc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)C1,IC50,=',100,nM,8
1430,CHEMBL606042,403.28,CC(C)c1ccc(Cn2cc(/C=C3\SC(=O)NC3=O)c3ccccc32)cc1,IC50,=',100,nM,8
1431,CHEMBL1205058,378.48,COc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c(OC)c1,IC50,=',100,nM,8
1432,CHEMBL4062572,333.39,CCCCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',100,nM,8
1433,CHEMBL246547,337.38,CCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',100,nM,8
1434,CHEMBL188949,321.34,COc1ccc(-c2nc(O)c3ccccc3n2)cc1,IC50,=',100,nM,8
1435,CHEMBL4163438,401.47,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCCCC12,IC50,=',100,nM,8
1436,CHEMBL4457607,358.83,O=c1[nH]cnc2cc(C(F)(F)F)ccc12,IC50,=',100,nM,8
1437,CHEMBL4872638,335.36,CN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,IC50,=',100,nM,8
1438,CHEMBL3238252,273.34,COc1ccc(N2CCN(c3nc4c(c(=O)[nH]3)CSCC4)CC2)cc1,IC50,=',100,nM,8
1439,CHEMBL4069154,474.54,O=C(c1ccncc1)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,IC50,=',100.1,nM,"7,999,565,923"
1440,CHEMBL501290,287.32,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CC1)CCN(C(=O)C1CC1)CC2,IC50,=',101,nM,"7,995,678,626"
1441,CHEMBL301624,274.28,CN1CCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc2C1,IC50,=',101,nM,"7,995,678,626"
1442,CHEMBL4539846,274.28,O=[N+]([O-])c1cccc2c1nc(O)c1ccccc12,IC50,=',101,nM,"7,995,678,626"
1443,CHEMBL245735,381.91,CC(=O)Nc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,=',103,nM,"7,987,162,775"
1444,CHEMBL108702,467.54,CC(C)N1CCN(Cc2ccc3c(c2)-c2n[nH]c(=O)c4cccc(c24)O3)CC1,IC50,=',103,nM,"7,987,162,775"
1445,CHEMBL3696944,494.93,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCCC2,IC50,=',103,nM,"7,987,162,775"
1446,CHEMBL4060659,361.45,CCCc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1,IC50,=',103,nM,"7,987,162,775"
1447,CHEMBL4761383,281.27,CC(=O)N1CCCN(CC2=Nc3cccc4c(=O)[nH]nc(c34)N2)CC1,IC50,=',104,nM,"7,982,966,661"
1448,CHEMBL3102884,422.51,CN(C)CC(C)(C)CN/C=C1/C(=O)NC(=O)c2ccccc21,IC50,=',104.9,nM,"7,979,224,512"
1449,CHEMBL1935256,400.44,O=C(Cn1cncn1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,IC50,=',105,nM,"7,978,810,701"
1450,CHEMBL560176,347.42,CCN1CCN(C(=O)c2sc3c([nH]c(=O)c4ccccc43)c2C)CC1,IC50,=',105,nM,"7,978,810,701"
1451,CHEMBL471966,283.24,NC(=O)c1ccccc1OCc1cccc(C(=O)N2CCNCC2)c1,IC50,=',105,nM,"7,978,810,701"
1452,CHEMBL5081921,403.48,CCCCc1ccc2nc3ccccc3c(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)c2c1,IC50,=',105,nM,"7,978,810,701"
1453,CHEMBL3649739,265.32,COc1cc(CN(C)N2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',106,nM,"7,974,694,135"
1454,CHEMBL121999,333.39,NC(=O)c1ccc(Cl)cc1,IC50,=',107,nM,"7,970,616,222"
1455,CHEMBL443077,459.53,COCCCN1Cc2cccc(C(N)=O)c2C1=O,IC50,=',107.8,nM,"7,967,381,239"
1456,CHEMBL3289108,341.42,O=c1[nH]c(-c2ccc(O)cc2)nc2ccccc12,IC50,=',108,nM,"7,966,576,245"
1457,CHEMBL563441,341.37,CN1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)CC1,IC50,=',108,nM,"7,966,576,245"
1458,CHEMBL3902201,283.38,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(Cc2ccccc2)c2nnc(C(F)(F)F)n21,IC50,=',109,nM,"7,962,573,502"
1459,CHEMBL370207,406.46,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCCC12,IC50,=',109.5,nM,"7,960,585,881"
1460,CHEMBL3907218,406.27,CC(C)C1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,IC50,=',109.65,nM,"7,959,991,364"
1461,CHEMBL364752,295.34,CN(C)CC(=O)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,IC50,=',110,nM,"7,958,607,315"
1462,CHEMBL3649710,306.32,COc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,IC50,=',110,nM,"7,958,607,315"
1463,CHEMBL365086,319.41,O=S(=O)(NCCCN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2,IC50,=',110,nM,"7,958,607,315"
1464,CHEMBL3617773,295.34,CCCNCc1ccc(-c2[nH]c3cc(F)cc4c3c2C(=O)NNC4=O)cc1,IC50,=',110,nM,"7,958,607,315"
1465,CHEMBL4586938,295.34,Cn1cnc(-c2nnc3n2CCN(C(=O)c2ccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)cc2)C3)c1,IC50,=',110,nM,"7,958,607,315"
1466,CHEMBL3649777,315.42,COc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',110,nM,"7,958,607,315"
1467,CHEMBL3649785,301.39,COc1cc(CN2CC=CC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',110,nM,"7,958,607,315"
1468,CHEMBL3653092,541.36,CC1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,IC50,=',110,nM,"7,958,607,315"
1469,CHEMBL3663651,363.46,CC(C)C(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1C,IC50,=',110,nM,"7,958,607,315"
1470,CHEMBL598957,406.27,CN(C)C1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,IC50,=',110,nM,"7,958,607,315"
1471,CHEMBL4167790,331.42,NC(=O)c1cccc2cn(-c3ccc(CNCCF)cc3)nc12,IC50,=',110,nM,"7,958,607,315"
1472,CHEMBL3649802,382.46,Nc1cc(C(F)(F)F)c(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2cc(Cc4n[nH]c(=O)c5ccccc45)ccc2F)C3)cn1,IC50,=',110,nM,"7,958,607,315"
1473,CHEMBL4442606,341.41,O=C1NC2(CCN(c3nc4c(c(=O)[nH]3)CCCC4)CC2)c2ccccc21,IC50,=',110,nM,"7,958,607,315"
1474,CHEMBL3827770,264.29,Cc1nn(-c2ccccc2)c2[nH]c(=O)c3c(c12)CSC3,IC50,=',110,nM,"7,958,607,315"
1475,CHEMBL1094631,283.36,NC(=O)c1cccc2cn(-c3ccc(CN4CCOCC4)cc3)nc12,IC50,=',110.3,nM,"7,957,424,488"
1476,CHEMBL1094952,357.46,NC(=O)c1cccc2cn(-c3ccccc3Cl)nc12,IC50,=',111,nM,"7,954,677,021"
1477,CHEMBL3290455,372.86,CC1Cc2cccc(C(N)=O)c2O1,IC50,=',111,nM,"7,954,677,021"
1478,CHEMBL4174140,277.33,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ncc(C(F)(F)F)cn2)CC1,IC50,=',111,nM,"7,954,677,021"
1479,CHEMBL3291320,469.5,NC(=O)c1cc(F)cc2cn(-c3ccc(NC(=O)C4CNC4)c(F)c3)nc12,IC50,=',112,nM,"7,950,781,977"
1480,CHEMBL563107,418.52,CC(C)(C)[C@H]1NCCC2C=C(c3nc4c(C(=O)O)cc(F)cc4[nH]3)SC21,IC50,=',112,nM,"7,950,781,977"
1481,CHEMBL3606014,490.51,CC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,IC50,=',112.2,nM,"7,950,007,143"
1482,CHEMBL4541731,469.5,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCCCC1,IC50,=',112.2,nM,"7,950,007,143"
1483,CHEMBL4100391,484.58,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)cc3F)nc12,IC50,=',113,nM,"7,946,921,557"
1484,CHEMBL1949846,407.47,O=c1[nH]cnc2ccc(O)cc12,IC50,=',114,nM,"7,943,095,149"
1485,CHEMBL3987175,430.87,O=C1NC(=O)/C(=C/c2cn(Cc3ccc(Cl)cc3)c3ccccc23)S1,IC50,=',114.09,nM,"794,275,242"
1486,CHEMBL193638,323.35,CCOC(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,IC50,=',116,nM,"7,935,542,011"
1487,CHEMBL83224,196.21,O=C(O)C(F)(F)F.Oc1nc2c(c3ccccc13)CCNC2,IC50,=',116,nM,"7,935,542,011"
1488,CHEMBL3918110,196.21,O=c1[nH]nc2c3c(cccc13)N=C(CNC1CN3CCC1CC3)N2,IC50,=',116,nM,"7,935,542,011"
1489,CHEMBL419245,313.36,CN(C)C1CCN(c2ccc3nc(O)c4ccccc4c3n2)CC1.CS(=O)(=O)O,IC50,=',116,nM,"7,935,542,011"
1490,CHEMBL204809,394.52,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(C)C,IC50,=',116,nM,"7,935,542,011"
1491,CHEMBL3317897,317.27,O=C(c1csc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)C2CC2)CC1,IC50,=',118,nM,"7,928,117,993"
1492,CHEMBL3930740,394.52,CCCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,IC50,=',119,nM,"7,924,453,039"
1493,CHEMBL3092522,408.55,NC(=O)[C@H](Cc1ccccc1)NC(=O)CCc1nc2ccccc2c(=O)[nH]1,IC50,=',119,nM,"7,924,453,039"
1494,CHEMBL400344,324.38,O=c1[nH]c(C2=CC(N3CCN(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12,IC50,=',119,nM,"7,924,453,039"
1495,CHEMBL598752,301.39,CC1c2cc(F)cc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,IC50,=',119,nM,"7,924,453,039"
1496,CHEMBL186555,319.36,COc1cccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)c1,IC50,=',120,nM,"7,920,818,754"
1497,CHEMBL4563153,301.39,O=C1NCCn2c(-c3ccc(CN4CCCCC4)cc3)nc3cncc1c32,IC50,=',120,nM,"7,920,818,754"
